timestamp,line
2026-01-06T17:02:48.146,e
2026-01-06T17:02:48.146,M0002
2026-01-06T17:02:48.239,"Pda7F0BE7Du;ba801CB5Ff,14,280;ba804875Ef,14,280;ba802BBFFf,14,280"
2026-01-06T17:02:51.833,"Pda7F722CBu;ba90058B2a,14,280;ba8058DDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.833,"Pda7F72A82u;ba8AAE5D5a,14,280;ba805621Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:02:51.848,"Pda7F7323Au;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:51.848,"Pda7F739F2u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.848,"Pda7F741AAu;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:51.864,"Pda7F74962u;ba90058B2a,14,280;ba80577FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:51.864,"Pda7F7511Au;ba955CB90a,14,280;ba8058DDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:02:51.903,"Pda7F758D2u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.910,"Pda7F7608Au;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.975,"Pda7F76842u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.975,"Pda7F76FFAu;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.975,"Pda7F777B2u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.990,"Pda7F77F69u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:51.990,"Pda7F78721u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.007,"Pda7F78ED9u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.014,"Pda7F79691u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.083,"Pda7F79E49u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.099,"Pda7F7A601u;ba85572DDa,14,280;ba80577FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.099,"Pda7F7ADB9u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.116,"Pda7F7B571u;ba8000000 ,14,280;ba8054C3Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.123,"Pda7F7BD29u;ba85572F8a,14,280;ba805621Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.130,"Pda7F7C4E1u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.193,"Pda7F7CC99u;ba8AAE5D5a,14,280;ba80577FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.209,"Pda7F7D451u;ba8000000 ,14,280;ba8054C3Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:02:52.209,"Pda7F7DC08u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.227,"Pda7F7E3C0u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.233,"Pda7F7EB78u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.240,"Pda7F7F330u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.240,"Pda7F7FAE8u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.331,"Pda7F802A0u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.337,"Pda7F80A58u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.343,"Pda7F81210u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.350,"Pda7F819C8u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.350,"Pda7F82180u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.350,"Pda7F82938u;ba7551A2Ba,14,280;ba805365Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.365,"Pda7F830EFu;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.441,"Pda7F838A7u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.448,"Pda7F8405Fu;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.455,"Pda7F84817u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.459,"Pda7F84FCFu;ba7551A2Ba,14,280;ba805365Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:52.459,"Pda7F85787u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.459,"Pda7F85F3Fu;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.559,"Pda7F866F7u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.566,"Pda7F86EAFu;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.568,"Pda7F87667u;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.568,"Pda7F87E1Fu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.584,"Pda7F885D6u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.584,"Pda7F88D8Eu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.599,"Pda7F89546u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.599,"Pda7F89CFEu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.615,"Pda7F8A4B6u;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.615,"Pda7F8AC6Eu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.615,"Pda7F8B426u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.630,"Pda7F8BBDEu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.630,"Pda7F8C396u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.740,"Pda7F8CB4Eu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.782,"Pda7F8D306u;ba6AA3456a,14,280;ba805207Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.787,"Pda7F8DABDu;ba6AA3456a,14,280;ba805207Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:52.787,"Pda7F8E275u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.802,"Pda7F8EA2Du;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:52.802,"Pda7F8F1E5u;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.802,"Pda7F8F99Du;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.818,"Pda7F90155u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.818,"Pda7F9090Du;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.834,"Pda7F910C5u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.834,"Pda7F9187Du;ba5FF4E9Ca,14,280;ba8050A9Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.834,"Pda7F92035u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.849,"Pda7F927EDu;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.849,"Pda7F92FA5u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:52.928,"Pda7F9375Cu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:52.928,"Pda7F93F14u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:52.928,"Pda7F946CCu;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:52.943,"Pda7F94E84u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:52.943,"Pda7F9563Cu;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:52.959,"Pda7F95DF4u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.054,"Pda7F965ACu;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.061,"Pda7F96D64u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.064,"Pda7F9751Cu;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.064,"Pda7F97CD4u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.080,"Pda7F9848Cu;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.080,"Pda7F98C43u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.080,"Pda7F993FBu;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.158,"Pda7F99BB3u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.174,"Pda7F9A36Bu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.174,"Pda7F9AB23u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.189,"Pda7F9B2DBu;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.189,"Pda7F9BA93u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.189,"Pda7F9C24Bu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.283,"Pda7F9CA03u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.283,"Pda7F9D1BBu;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.283,"Pda7F9D973u;ba55468C4a,14,280;ba804F4BEf,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.299,"Pda7F9E12Au;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.299,"Pda7F9E8E2u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.316,"Pda7F9F09Au;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.322,"Pda7F9F852u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.432,"Pda7FA000Au;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.439,"Pda7FA07C2u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.443,"Pda7FA0F7Au;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.443,"Pda7FA1732u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.459,"Pda7FA1EEAu;ba55468C4a,14,280;ba804F4BEf,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.459,"Pda7FA26A2u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.552,"Pda7FA2E5Au;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.568,"Pda7FA3612u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.568,"Pda7FA3DC9u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.584,"Pda7FA4581u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.599,"Pda7FA4D39u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.615,"Pda7FA54F1u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.615,"Pda7FA5CA9u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.631,"Pda7FA6461u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.631,"Pda7FA6C19u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.631,"Pda7FA73D1u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.651,"Pda7FA7B89u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.657,"Pda7FA8341u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.662,"Pda7FA8AF9u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.662,"Pda7FA92B0u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.725,"Pda7FA9A68u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.741,"Pda7FAA220u;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.741,"Pda7FAA9D8u;ba55468C4a,14,280;ba804F4BEf,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.756,"Pda7FAB190u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.763,"Pda7FAB948u;ba4FEF5CCa,14,280;ba8050A9Ef,14,280;ba805CF7Ef,14,280"
2026-01-06T17:02:53.769,"Pda7FAC100u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.850,"Pda7FAC8B8u;ba4FEF5CCa,14,280;ba8050A9Ef,14,280;ba805CF7Ef,14,280"
2026-01-06T17:02:53.867,"Pda7FAD070u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.874,"Pda7FAD828u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.880,"Pda7FADFE0u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.881,"Pda7FAE797u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.881,"Pda7FAEF4Fu;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.900,"Pda7FAF707u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.977,"Pda7FAFEBFu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.984,"Pda7FB0677u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.990,"Pda7FB0E2Fu;ba4FEF5E8a,14,280;ba804F4BEf,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:53.990,"Pda7FB15E7u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:53.990,"Pda7FB1D9Fu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.006,"Pda7FB2557u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.099,"Pda7FB2D0Fu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.099,"Pda7FB34C7u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.115,"Pda7FB3C7Eu;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.115,"Pda7FB4436u;ba55468C4a,14,280;ba804F4BEf,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.130,"Pda7FB4BEEu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.130,"Pda7FB53A6u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.146,"Pda7FB5B5Eu;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.146,"Pda7FB6316u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.146,"Pda7FB6ACEu;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.162,"Pda7FB7286u;ba55468C4a,14,280;ba8050A9Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.162,"Pda7FB7A3Eu;ba55468C4a,14,280;ba804F4BEf,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.180,"Pda7FB81F6u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.186,"Pda7FB89AEu;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.240,"Pda7FB9166u;ba5A9DBA4a,14,280;ba805207Ef,14,280;ba805B99Ef,14,280"
2026-01-06T17:02:54.255,"Pda7FB991Du;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.255,"Pda7FBA0D5u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.271,"Pda7FBA88Du;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.271,"Pda7FBB045u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.271,"Pda7FBB7FDu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.287,"Pda7FBBFB5u;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.365,"Pda7FBC76Du;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.381,"Pda7FBCF25u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.381,"Pda7FBD6DDu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.397,"Pda7FBDE95u;ba5A9DBA4a,14,280;ba8050A9Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.397,"Pda7FBE64Du;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.414,"Pda7FBEE04u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.421,"Pda7FBF5BCu;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.475,"Pda7FBFD74u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.490,"Pda7FC052Cu;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.490,"Pda7FC0CE4u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.506,"Pda7FC149Cu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.506,"Pda7FC1C54u;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.523,"Pda7FC240Cu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.614,"Pda7FC2BC4u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.614,"Pda7FC337Cu;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.614,"Pda7FC3B34u;ba6AA3456a,14,280;ba8054C3Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.630,"Pda7FC42EBu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.630,"Pda7FC4AA3u;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.645,"Pda7FC525Bu;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.645,"Pda7FC5A13u;ba6AA3456a,14,280;ba8054C3Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.725,"Pda7FC61CBu;ba5FF4E80a,14,280;ba805207Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.732,"Pda7FC6983u;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.739,"Pda7FC713Bu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.745,"Pda7FC78F3u;ba654C178a,14,280;ba805207Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.752,"Pda7FC80ABu;ba6AA3456a,14,280;ba8054C3Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.755,"Pda7FC8863u;ba654C178a,14,280;ba805365Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.851,"Pda7FC901Bu;ba6AA3456a,14,280;ba8054C3Ef,14,280;ba805A3BEf,14,280"
2026-01-06T17:02:54.857,"Pda7FC97D3u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.864,"Pda7FC9F8Au;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.865,"Pda7FCA742u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.865,"Pda7FCAEFAu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.881,"Pda7FCB6B2u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.881,"Pda7FCBE6Au;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:54.974,"Pda7FCC622u;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.974,"Pda7FCCDDAu;ba6AA3470a,14,280;ba805365Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.990,"Pda7FCD592u;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:54.990,"Pda7FCDD4Au;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:54.990,"Pda7FCE502u;ba6FFA74Ea,14,280;ba8054C3Ef,14,280;ba8058DDEf,14,280"
2026-01-06T17:02:55.006,"Pda7FCECBAu;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.006,"Pda7FCF471u;ba6AA3456a,14,280;ba805207Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.021,"Pda7FCFC29u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.021,"Pda7FD03E1u;ba6AA3456a,14,280;ba805207Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.037,"Pda7FD0B99u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.043,"Pda7FD1351u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.051,"Pda7FD1B09u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.058,"Pda7FD22C1u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.115,"Pda7FD2A79u;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.131,"Pda7FD3231u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.131,"Pda7FD39E9u;ba7AA8D23a,14,280;ba805621Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.162,"Pda7FD41A1u;ba7551A2Ba,14,280;ba8054C3Ef,14,280;ba80577FEf,14,280"
2026-01-06T17:02:55.162,"Pda7FD4958u;ba7AA8D08a,14,280;ba8054C3Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.180,"Pda7FD5110u;ba8000000 ,14,280;ba805621Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:02:55.186,"Pda7FD58C8u;ba6FFA74Ea,14,280;ba805365Ef,14,280;ba80577FEf,14,280"
