timestamp,line
2026-01-06T17:00:25.442,e
2026-01-06T17:00:25.442,M0002
2026-01-06T17:00:25.442,"Pda7F0BE7Du;baB010A18a,14,280;ba804041Ef,14,280;ba8033F3Ff,14,280"
2026-01-06T17:00:28.927,"Pda7F6F47Bu;baA00B164a,14,280;ba8054C3Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:00:29.043,"Pda7F6FC33u;baA56245Ca,14,280;ba805621Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:00:29.050,"Pda7F703EBu;baA56245Ca,14,280;ba8054C3Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.057,"Pda7F70BA3u;baA56245Ca,14,280;ba805621Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:00:29.064,"Pda7F7135Bu;baA56245Ca,14,280;ba8054C3Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.070,"Pda7F71B13u;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.070,"Pda7F722CBu;baA56245Ca,14,280;ba805621Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:00:29.070,"Pda7F72A82u;baB010A34a,14,280;ba80577FEf,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.085,"Pda7F7323Au;baA56245Ca,14,280;ba8054C3Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.085,"Pda7F739F2u;baA00B164a,14,280;ba8054C3Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:00:29.103,"Pda7F741AAu;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.110,"Pda7F74962u;baA56245Ca,14,280;ba8054C3Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.114,"Pda7F7511Au;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.114,"Pda7F758D2u;baA56245Ca,14,280;ba8054C3Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.192,"Pda7F7608Au;baB010A34a,14,280;ba80577FEf,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.199,"Pda7F76842u;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.205,"Pda7F76FFAu;baB010A34a,14,280;ba80577FEf,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.213,"Pda7F777B2u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.239,"Pda7F77F69u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.239,"Pda7F78721u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.239,"Pda7F78ED9u;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.324,"Pda7F79691u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.330,"Pda7F79E49u;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.333,"Pda7F7A601u;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.333,"Pda7F7ADB9u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.349,"Pda7F7B571u;baB010A34a,14,280;ba80577FEf,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.365,"Pda7F7BD29u;baAAB9754a,14,280;ba805621Ef,14,280;ba804B31Ef,14,280"
2026-01-06T17:00:29.365,"Pda7F7C4E1u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.451,"Pda7F7CC99u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.459,"Pda7F7D451u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.467,"Pda7F7DC08u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.475,"Pda7F7E3C0u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.483,"Pda7F7EB78u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.489,"Pda7F7F330u;baB567D10a,14,280;ba805621Ef,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.567,"Pda7F7FAE8u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.567,"Pda7F802A0u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.583,"Pda7F80A58u;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.583,"Pda7F81210u;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.599,"Pda7F819C8u;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.599,"Pda7F82180u;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.614,"Pda7F82938u;baB567D10a,14,280;ba805621Ef,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.614,"Pda7F830EFu;baB567D10a,14,280;ba80577FEf,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.630,"Pda7F838A7u;baB567D10a,14,280;ba805621Ef,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.630,"Pda7F8405Fu;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.652,"Pda7F84817u;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.660,"Pda7F84FCFu;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.661,"Pda7F85787u;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.739,"Pda7F85F3Fu;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.739,"Pda7F866F7u;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.758,"Pda7F86EAFu;baB010A34a,14,280;ba805621Ef,14,280;ba8049D3Ef,14,280"
2026-01-06T17:00:29.764,"Pda7F87667u;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.771,"Pda7F87E1Fu;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.771,"Pda7F885D6u;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.771,"Pda7F88D8Eu;baC0162E8a,14,280;ba80577FEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:29.849,"Pda7F89546u;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.865,"Pda7F89CFEu;baBABEFECa,14,280;ba80577FEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.872,"Pda7F8A4B6u;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.879,"Pda7F8AC6Eu;baC0162E8a,14,280;ba80577FEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:29.879,"Pda7F8B426u;baC0162E8a,14,280;ba80577FEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:29.879,"Pda7F8BBDEu;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.895,"Pda7F8C396u;baC0162E8a,14,280;ba80577FEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:29.975,"Pda7F8CB4Eu;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.982,"Pda7F8D306u;baC0162E8a,14,280;ba80577FEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:29.988,"Pda7F8DABDu;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:29.989,"Pda7F8E275u;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:29.989,"Pda7F8EA2Du;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.005,"Pda7F8F1E5u;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.099,"Pda7F8F99Du;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.114,"Pda7F90155u;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.114,"Pda7F9090Du;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.114,"Pda7F910C5u;baCAC48B8a,14,280;ba805A3BEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.130,"Pda7F9187Du;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.130,"Pda7F92035u;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.145,"Pda7F927EDu;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.145,"Pda7F92FA5u;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.161,"Pda7F9375Cu;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.161,"Pda7F93F14u;baCAC48A0a,14,280;ba805B99Ef,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.161,"Pda7F946CCu;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.177,"Pda7F94E84u;baC0162C8a,14,280;ba8058DDEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.177,"Pda7F9563Cu;baCAC48B8a,14,280;ba805A3BEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.255,"Pda7F95DF4u;baC0162E8a,14,280;ba80577FEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.255,"Pda7F965ACu;baCAC48B8a,14,280;ba805A3BEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.270,"Pda7F96D64u;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.270,"Pda7F9751Cu;baCAC48B8a,14,280;ba805A3BEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.286,"Pda7F97CD4u;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.286,"Pda7F9848Cu;baCAC48A0a,14,280;ba805B99Ef,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.302,"Pda7F98C43u;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.380,"Pda7F993FBu;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.380,"Pda7F99BB3u;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.396,"Pda7F9A36Bu;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.396,"Pda7F9AB23u;baCAC48B8a,14,280;ba805A3BEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.396,"Pda7F9B2DBu;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.418,"Pda7F9BA93u;baCAC48B8a,14,280;ba805A3BEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.489,"Pda7F9C24Bu;baC56D5C0a,14,280;ba8058DDEf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.505,"Pda7F9CA03u;baD01BB98a,14,280;ba805B99Ef,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.505,"Pda7F9D1BBu;baC56D5C0a,14,280;ba805A3BEf,14,280;ba804875Ef,14,280"
2026-01-06T17:00:30.521,"Pda7F9D973u;ba7FDC741f,14,280;ba80238BFf,14,280;ba804717Ef,14,280"
2026-01-06T17:00:30.521,"Pda7F9E12Au;ba802A61Ff,14,280;ba806D5FEf,14,280;ba8042FDEf,14,280"
2026-01-06T17:00:30.521,"Pda7F9E8E2u;ba802D1DFf,14,280;ba806AA3Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:30.536,"Pda7F9F09Au;ba802FD9Ff,14,280;ba806C01Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.614,"Pda7F9F852u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.614,"Pda7FA000Au;ba802FD9Ff,14,280;ba806C01Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.630,"Pda7FA07C2u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.637,"Pda7FA0F7Au;ba802FD9Ff,14,280;ba806C01Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.643,"Pda7FA1732u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.645,"Pda7FA1EEAu;ba802FD9Ff,14,280;ba806C01Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.645,"Pda7FA26A2u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.723,"Pda7FA2E5Au;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.723,"Pda7FA3612u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.742,"Pda7FA3DC9u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.751,"Pda7FA4581u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.755,"Pda7FA4D39u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.755,"Pda7FA54F1u;ba802FD9Ff,14,280;ba806C01Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.833,"Pda7FA5CA9u;ba802E7BFf,14,280;ba806945Ef,14,280;ba803AC9Ef,14,280"
2026-01-06T17:00:30.833,"Pda7FA6461u;ba803137Ff,14,280;ba806C01Ef,14,280;ba803AC9Ef,14,280"
2026-01-06T17:00:30.864,"Pda7FA6C19u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.879,"Pda7FA73D1u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.879,"Pda7FA7B89u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.895,"Pda7FA8341u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.895,"Pda7FA8AF9u;ba802D1DFf,14,280;ba806AA3Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:30.911,"Pda7FA92B0u;ba802BBFFf,14,280;ba806945Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:30.911,"Pda7FA9A68u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.911,"Pda7FAA220u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.926,"Pda7FAA9D8u;ba802E7BFf,14,280;ba806C01Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:30.926,"Pda7FAB190u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:30.945,"Pda7FAB948u;ba802E7BFf,14,280;ba806C01Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:31.051,"Pda7FAC100u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:31.055,"Pda7FAC8B8u;ba802BBFFf,14,280;ba806945Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:31.055,"Pda7FAD070u;ba802D1DFf,14,280;ba806AA3Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:31.074,"Pda7FAD828u;ba802BBFFf,14,280;ba806945Ef,14,280;ba803D85Ef,14,280"
2026-01-06T17:00:31.081,"Pda7FADFE0u;ba802E7BFf,14,280;ba806AA3Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:31.083,"Pda7FAE797u;ba802D1DFf,14,280;ba806945Ef,14,280;ba803C27Ef,14,280"
2026-01-06T17:00:31.083,"Pda7FAEF4Fu;ba2535E90a,14,280;ba80652BEf,14,280;ba807C69Df,14,280"
2026-01-06T17:00:31.161,"Pda7FAF707u;baB567D10a,14,280;ba805E55Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.161,"Pda7FAFEBFu;baC0162C8a,14,280;ba805FB3Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.161,"Pda7FB0677u;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.182,"Pda7FB0E2Fu;baC0162E8a,14,280;ba805CF7Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:00:31.190,"Pda7FB15E7u;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.193,"Pda7FB1D9Fu;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.271,"Pda7FB2557u;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.271,"Pda7FB2D0Fu;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.288,"Pda7FB34C7u;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.294,"Pda7FB3C7Eu;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.301,"Pda7FB4436u;baC56D5C0a,14,280;ba805FB3Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.302,"Pda7FB4BEEu;baBABEFECa,14,280;ba805E55Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.302,"Pda7FB53A6u;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.385,"Pda7FB5B5Eu;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.392,"Pda7FB6316u;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.399,"Pda7FB6ACEu;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.405,"Pda7FB7286u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.411,"Pda7FB7A3Eu;baC0162E8a,14,280;ba805E55Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.411,"Pda7FB81F6u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.411,"Pda7FB89AEu;baBABEFECa,14,280;ba805E55Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.497,"Pda7FB9166u;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.504,"Pda7FB991Du;baBABEFECa,14,280;ba805E55Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.511,"Pda7FBA0D5u;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.517,"Pda7FBA88Du;baB567D10a,14,280;ba805B99Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.520,"Pda7FBB045u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.520,"Pda7FBB7FDu;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.608,"Pda7FBBFB5u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.616,"Pda7FBC76Du;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.622,"Pda7FBCF25u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.628,"Pda7FBD6DDu;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.630,"Pda7FBDE95u;baBABEFECa,14,280;ba805E55Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.661,"Pda7FBE64Du;baBABF008a,14,280;ba805CF7Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:00:31.661,"Pda7FBEE04u;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.736,"Pda7FBF5BCu;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.739,"Pda7FBFD74u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.739,"Pda7FC052Cu;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.755,"Pda7FC0CE4u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.755,"Pda7FC149Cu;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.755,"Pda7FC1C54u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.848,"Pda7FC240Cu;baBABEFECa,14,280;ba805E55Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.864,"Pda7FC2BC4u;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.864,"Pda7FC337Cu;baAAB973Ca,14,280;ba805A3BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.864,"Pda7FC3B34u;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.880,"Pda7FC42EBu;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.880,"Pda7FC4AA3u;baB567D10a,14,280;ba805CF7Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.895,"Pda7FC525Bu;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:31.895,"Pda7FC5A13u;baB010A34a,14,280;ba805CF7Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.911,"Pda7FC61CBu;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.911,"Pda7FC6983u;baB010A34a,14,280;ba805CF7Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.911,"Pda7FC713Bu;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.932,"Pda7FC78F3u;baB010A34a,14,280;ba805CF7Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:31.939,"Pda7FC80ABu;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.036,"Pda7FC8863u;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.054,"Pda7FC901Bu;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.063,"Pda7FC97D3u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.071,"Pda7FC9F8Au;baB010A18a,14,280;ba805B99Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:00:32.077,"Pda7FCA742u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.085,"Pda7FCAEFAu;baB010A34a,14,280;ba805CF7Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.092,"Pda7FCB6B2u;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.098,"Pda7FCBE6Au;baAAB973Ca,14,280;ba805B99Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.170,"Pda7FCC622u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.177,"Pda7FCCDDAu;baA00B164a,14,280;ba8058DDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.184,"Pda7FCD592u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.192,"Pda7FCDD4Au;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.198,"Pda7FCE502u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.205,"Pda7FCECBAu;baA00B164a,14,280;ba8058DDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.286,"Pda7FCF471u;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.293,"Pda7FCFC29u;baA00B164a,14,280;ba8058DDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.300,"Pda7FD03E1u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.306,"Pda7FD0B99u;baA56245Ca,14,280;ba805A3BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.312,"Pda7FD1351u;baA00B164a,14,280;ba8058DDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.320,"Pda7FD1B09u;baA00B164a,14,280;ba8058DDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:00:32.395,"Pda7FD22C1u;ba955CBAAa,14,280;ba80577FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.411,"Pda7FD2A79u;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.417,"Pda7FD3231u;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.424,"Pda7FD39E9u;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.431,"Pda7FD41A1u;ba9AB3E88a,14,280;ba8058DDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:00:32.437,"Pda7FD4958u;baA00B180a,14,280;ba805A3BEf,14,280;ba805207Ef,14,280"
