Potential (V),Current (µA),Channel
-0.472234,-225.07700000000003,0
-0.474383,-225.06300000000002,0
-0.47653199999999996,-225.091,0
-0.47868099999999997,-225.091,0
-0.48083,-225.07700000000003,0
-0.482979,-225.091,0
-0.485128,-225.07700000000003,0
-0.48727699999999996,-225.06300000000002,0
-0.48942599999999997,-225.06300000000002,0
-0.491575,-225.035,0
-0.493724,-225.06300000000002,0
-0.495872,-225.035,0
-0.498021,-225.035,0
-0.50017,-225.035,0
