time_s,command_V,WE1_main_A,WE0_secondary_A
0.852,-0.014800000000000008,-7.400000000000004e-07,-1.3800000000000008e-06
0.854,-0.014600000000000002,-7.300000000000001e-07,-1.3600000000000001e-06
0.856,-0.014399999999999996,-7.199999999999998e-07,-1.3399999999999995e-06
0.858,-0.014200000000000004,-7.100000000000002e-07,-1.3200000000000005e-06
0.86,-0.013999999999999999,-7e-07,-1.2999999999999998e-06
0.862,-0.013800000000000007,-6.900000000000004e-07,-1.2800000000000009e-06
0.864,-0.013600000000000001,-6.800000000000001e-07,-1.2600000000000002e-06
0.866,-0.013399999999999995,-6.699999999999997e-07,-1.2399999999999996e-06
0.868,-0.013200000000000003,-6.600000000000001e-07,-1.2200000000000002e-06
0.87,-0.012999999999999998,-6.499999999999999e-07,-1.2e-06
0.872,-0.012800000000000006,-6.400000000000003e-07,-1.1800000000000006e-06
0.874,-0.0126,-6.3e-07,-1.16e-06
0.876,-0.012399999999999994,-6.199999999999997e-07,-1.1399999999999992e-06
0.878,-0.012200000000000003,-6.100000000000001e-07,-1.1200000000000003e-06
0.88,-0.011999999999999997,-5.999999999999999e-07,-1.0999999999999996e-06
0.882,-0.011800000000000005,-5.900000000000003e-07,-1.0800000000000007e-06
0.884,-0.0116,-5.8e-07,-1.06e-06
0.886,-0.011399999999999993,-5.699999999999996e-07,-1.0399999999999994e-06
0.888,-0.011200000000000002,-5.6e-07,-1.02e-06
0.89,-0.010999999999999996,-5.499999999999998e-07,-9.999999999999997e-07
0.892,-0.010800000000000004,-5.400000000000002e-07,-9.800000000000004e-07
0.894,-0.010599999999999998,-5.299999999999999e-07,-9.599999999999997e-07
0.896,-0.010399999999999993,-5.199999999999997e-07,-9.399999999999994e-07
0.898,-0.0102,-5.1e-07,-9.2e-07
0.9,-0.009999999999999995,-4.999999999999998e-07,-8.999999999999995e-07
0.902,-0.009800000000000003,-4.900000000000002e-07,-8.800000000000004e-07
0.904,-0.009599999999999997,-4.799999999999999e-07,-8.599999999999997e-07
0.906,-0.009399999999999992,-4.699999999999996e-07,-8.399999999999992e-07
0.908,-0.0092,-4.6e-07,-8.2e-07
0.91,-0.008999999999999994,-4.499999999999997e-07,-7.999999999999994e-07
0.912,-0.008800000000000002,-4.4000000000000013e-07,-7.800000000000003e-07
0.914,-0.008599999999999997,-4.299999999999998e-07,-7.599999999999996e-07
0.916,-0.00839999999999999,-4.199999999999995e-07,-7.399999999999991e-07
0.918,-0.008199999999999999,-4.0999999999999994e-07,-7.199999999999999e-07
0.92,-0.007999999999999993,-3.9999999999999966e-07,-6.999999999999993e-07
0.922,-0.007800000000000001,-3.900000000000001e-07,-6.800000000000002e-07
0.924,-0.007599999999999996,-3.799999999999998e-07,-6.599999999999996e-07
0.926,-0.00739999999999999,-3.699999999999995e-07,-6.39999999999999e-07
0.928,-0.007199999999999998,-3.599999999999999e-07,-6.199999999999998e-07
0.93,-0.006999999999999992,-3.499999999999996e-07,-5.999999999999992e-07
0.932,-0.0068000000000000005,-3.4000000000000003e-07,-5.800000000000001e-07
0.934,-0.006599999999999995,-3.2999999999999975e-07,-5.599999999999995e-07
0.936,-0.006399999999999989,-3.199999999999995e-07,-5.39999999999999e-07
0.9380000000000001,-0.006199999999999997,-3.0999999999999984e-07,-5.199999999999997e-07
0.9400000000000001,-0.0059999999999999915,-2.9999999999999956e-07,-4.999999999999991e-07
0.9420000000000001,-0.0058,-2.9e-07,-4.8e-07
0.9440000000000001,-0.005599999999999994,-2.799999999999997e-07,-4.599999999999994e-07
0.9460000000000001,-0.005399999999999988,-2.6999999999999943e-07,-4.3999999999999886e-07
0.9480000000000001,-0.005199999999999996,-2.5999999999999984e-07,-4.199999999999997e-07
0.9500000000000001,-0.0049999999999999906,-2.499999999999995e-07,-3.9999999999999903e-07
0.9520000000000001,-0.004799999999999999,-2.399999999999999e-07,-3.7999999999999986e-07
0.9540000000000001,-0.004599999999999993,-2.2999999999999965e-07,-3.599999999999993e-07
0.9560000000000001,-0.004399999999999987,-2.1999999999999938e-07,-3.3999999999999876e-07
0.9580000000000001,-0.004199999999999995,-2.0999999999999976e-07,-3.1999999999999953e-07
0.96,-0.0040000000000000036,-2.0000000000000018e-07,-3.0000000000000036e-07
0.962,-0.003799999999999998,-1.899999999999999e-07,-2.799999999999998e-07
0.964,-0.003600000000000006,-1.800000000000003e-07,-2.600000000000006e-07
0.966,-0.0034000000000000002,-1.7000000000000001e-07,-2.4000000000000003e-07
0.968,-0.0032000000000000084,-1.6000000000000043e-07,-2.2000000000000086e-07
0.97,-0.0030000000000000027,-1.5000000000000013e-07,-2.0000000000000026e-07
0.972,-0.002799999999999997,-1.3999999999999985e-07,-1.799999999999997e-07
0.974,-0.002600000000000005,-1.3000000000000026e-07,-1.6000000000000053e-07
0.976,-0.0023999999999999994,-1.1999999999999996e-07,-1.3999999999999993e-07
0.978,-0.0022000000000000075,-1.1000000000000038e-07,-1.2000000000000076e-07
0.98,-0.0020000000000000018,-1.0000000000000009e-07,-1.0000000000000018e-07
0.982,-0.001799999999999996,-8.99999999999998e-08,-7.99999999999996e-08
0.984,-0.0016000000000000042,-8.000000000000021e-08,-6.000000000000043e-08
0.986,-0.0013999999999999985,-6.999999999999993e-08,-3.9999999999999855e-08
0.988,-0.0012000000000000066,-6.000000000000033e-08,-2.0000000000000656e-08
0.99,-0.0010000000000000009,-5.0000000000000044e-08,-9.26442286059391e-23
0.992,-0.0007999999999999952,-3.9999999999999756e-08,2.0000000000000483e-08
0.994,-0.0006000000000000033,-3.000000000000016e-08,3.999999999999967e-08
0.996,-0.0003999999999999976,-1.9999999999999878e-08,6.000000000000025e-08
0.998,-0.00020000000000000573,-1.0000000000000286e-08,7.999999999999942e-08
1.0,0.0,0.0,1e-07
1.002,0.00020000000000000573,1.0000000000000286e-08,1.2000000000000057e-07
1.004,0.0003999999999999976,1.9999999999999878e-08,1.3999999999999974e-07
1.006,0.0006000000000000033,3.000000000000016e-08,1.6000000000000032e-07
1.008,0.0007999999999999952,3.9999999999999756e-08,1.799999999999995e-07
1.01,0.0010000000000000009,5.0000000000000044e-08,2.000000000000001e-07
1.012,0.0012000000000000066,6.000000000000033e-08,2.2000000000000065e-07
1.014,0.0013999999999999985,6.999999999999993e-08,2.399999999999998e-07
1.016,0.0016000000000000042,8.000000000000021e-08,2.600000000000004e-07
1.018,0.001799999999999996,8.99999999999998e-08,2.799999999999996e-07
1.02,0.0020000000000000018,1.0000000000000009e-07,3.000000000000002e-07
1.022,0.0022000000000000075,1.1000000000000038e-07,3.2000000000000075e-07
1.024,0.0023999999999999994,1.1999999999999996e-07,3.399999999999999e-07
1.026,0.002600000000000005,1.3000000000000026e-07,3.600000000000005e-07
1.028,0.002799999999999997,1.3999999999999985e-07,3.799999999999997e-07
1.03,0.0030000000000000027,1.5000000000000013e-07,4.0000000000000025e-07
1.032,0.0032000000000000084,1.6000000000000043e-07,4.2000000000000085e-07
1.034,0.0034000000000000002,1.7000000000000001e-07,4.4e-07
1.036,0.003600000000000006,1.800000000000003e-07,4.6000000000000057e-07
1.038,0.003799999999999998,1.899999999999999e-07,4.799999999999999e-07
1.04,0.0040000000000000036,2.0000000000000018e-07,5.000000000000003e-07
1.042,0.004200000000000009,2.1000000000000045e-07,5.20000000000001e-07
1.044,0.004400000000000001,2.2000000000000006e-07,5.400000000000001e-07
1.046,0.004600000000000007,2.3000000000000034e-07,5.600000000000007e-07
1.048,0.004799999999999999,2.399999999999999e-07,5.799999999999998e-07
1.05,0.0050000000000000044,2.500000000000002e-07,6.000000000000004e-07
1.052,0.00520000000000001,2.6000000000000053e-07,6.20000000000001e-07
1.054,0.005400000000000002,2.700000000000001e-07,6.400000000000002e-07
1.056,0.005600000000000008,2.800000000000004e-07,6.600000000000008e-07
1.058,0.0058,2.9e-07,6.8e-07
1.06,0.006000000000000005,3.0000000000000025e-07,7.000000000000005e-07
1.062,0.006200000000000011,3.100000000000006e-07,7.200000000000012e-07
1.064,0.006400000000000003,3.2000000000000017e-07,7.400000000000003e-07
1.066,0.006600000000000009,3.3000000000000044e-07,7.600000000000009e-07
1.068,0.0068000000000000005,3.4000000000000003e-07,7.8e-07
1.07,0.007000000000000006,3.500000000000003e-07,8.000000000000006e-07
1.072,0.007200000000000012,3.600000000000006e-07,8.200000000000011e-07
1.074,0.007400000000000004,3.700000000000002e-07,8.400000000000004e-07
1.076,0.0076000000000000095,3.800000000000005e-07,8.60000000000001e-07
1.078,0.007800000000000001,3.900000000000001e-07,8.800000000000002e-07
1.08,0.008000000000000007,4.0000000000000035e-07,9.000000000000007e-07
1.082,0.008200000000000013,4.1000000000000063e-07,9.200000000000013e-07
1.084,0.008400000000000005,4.200000000000002e-07,9.400000000000004e-07
1.086,0.00860000000000001,4.3000000000000054e-07,9.60000000000001e-07
1.088,0.008800000000000002,4.4000000000000013e-07,9.800000000000004e-07
1.09,0.009000000000000008,4.500000000000004e-07,1.0000000000000008e-06
1.092,0.009200000000000014,4.600000000000007e-07,1.0200000000000012e-06
1.094,0.009400000000000006,4.7000000000000026e-07,1.0400000000000006e-06
1.096,0.009600000000000011,4.800000000000006e-07,1.0600000000000013e-06
1.098,0.009800000000000003,4.900000000000002e-07,1.0800000000000002e-06
1.1,0.010000000000000009,5.000000000000004e-07,1.100000000000001e-06
1.102,0.010200000000000015,5.100000000000007e-07,1.1200000000000016e-06
1.104,0.010400000000000006,5.200000000000003e-07,1.1400000000000005e-06
1.106,0.010600000000000012,5.300000000000006e-07,1.1600000000000012e-06
1.108,0.010800000000000004,5.400000000000002e-07,1.1800000000000006e-06
1.11,0.01100000000000001,5.500000000000005e-07,1.2000000000000008e-06
1.112,0.011200000000000015,5.600000000000008e-07,1.2200000000000014e-06
1.114,0.011400000000000007,5.700000000000004e-07,1.2400000000000008e-06
1.116,0.011600000000000013,5.800000000000007e-07,1.2600000000000015e-06
1.118,0.011800000000000005,5.900000000000003e-07,1.2800000000000005e-06
1.12,0.01200000000000001,6.000000000000005e-07,1.300000000000001e-06
1.122,0.012200000000000016,6.100000000000008e-07,1.3200000000000018e-06
1.124,0.012400000000000008,6.200000000000004e-07,1.3400000000000007e-06
1.1260000000000001,0.012600000000000014,6.300000000000007e-07,1.3600000000000014e-06
1.1280000000000001,0.012800000000000006,6.400000000000003e-07,1.3800000000000008e-06
1.1300000000000001,0.013000000000000012,6.500000000000006e-07,1.400000000000001e-06
1.1320000000000001,0.013200000000000017,6.600000000000009e-07,1.4200000000000017e-06
1.1340000000000001,0.013400000000000009,6.700000000000005e-07,1.440000000000001e-06
1.1360000000000001,0.013600000000000015,6.800000000000008e-07,1.4600000000000017e-06
1.1380000000000001,0.013800000000000007,6.900000000000004e-07,1.4800000000000007e-06
1.1400000000000001,0.014000000000000012,7.000000000000006e-07,1.5000000000000013e-06
1.1420000000000001,0.014200000000000018,7.100000000000009e-07,1.520000000000002e-06
1.1440000000000001,0.01440000000000001,7.200000000000005e-07,1.540000000000001e-06
1.1460000000000001,0.014600000000000016,7.300000000000007e-07,1.5600000000000016e-06
1.1480000000000001,0.014800000000000008,7.400000000000004e-07,1.580000000000001e-06
1.1500000000000001,0.015000000000000013,7.500000000000007e-07,1.6000000000000012e-06
1.1520000000000001,0.015200000000000019,7.60000000000001e-07,1.6200000000000019e-06
1.154,0.015399999999999997,7.699999999999998e-07,1.6399999999999995e-06
1.156,0.015599999999999989,7.799999999999994e-07,1.659999999999999e-06
1.158,0.015799999999999995,7.899999999999997e-07,1.6799999999999996e-06
1.16,0.015999999999999986,7.999999999999993e-07,1.6999999999999985e-06
1.162,0.016199999999999992,8.099999999999997e-07,1.7199999999999992e-06
1.164,0.016399999999999998,8.199999999999999e-07,1.7399999999999999e-06
1.166,0.01659999999999999,8.299999999999995e-07,1.7599999999999988e-06
1.168,0.016799999999999995,8.399999999999998e-07,1.7799999999999995e-06
1.17,0.016999999999999987,8.499999999999994e-07,1.7999999999999989e-06
1.172,0.017199999999999993,8.599999999999996e-07,1.819999999999999e-06
1.174,0.0174,8.699999999999999e-07,1.8399999999999997e-06
1.176,0.01759999999999999,8.799999999999995e-07,1.8599999999999991e-06
1.178,0.017799999999999996,8.899999999999998e-07,1.8799999999999998e-06
1.18,0.017999999999999988,8.999999999999994e-07,1.8999999999999987e-06
1.182,0.018199999999999994,9.099999999999997e-07,1.9199999999999994e-06
1.184,0.0184,9.2e-07,1.94e-06
1.186,0.01859999999999999,9.299999999999996e-07,1.959999999999999e-06
1.188,0.018799999999999997,9.399999999999999e-07,1.9799999999999997e-06
1.19,0.01899999999999999,9.499999999999995e-07,1.999999999999999e-06
1.192,0.019199999999999995,9.599999999999997e-07,2.0199999999999993e-06
1.194,0.0194,9.7e-07,2.04e-06
1.196,0.019599999999999992,9.799999999999997e-07,2.0599999999999993e-06
1.198,0.019799999999999998,9.899999999999998e-07,2.0799999999999996e-06
1.2,0.01999999999999999,9.999999999999995e-07,2.099999999999999e-06
1.202,0.020199999999999996,1.0099999999999999e-06,2.1199999999999996e-06
1.204,0.0204,1.02e-06,2.14e-06
1.206,0.020599999999999993,1.0299999999999997e-06,2.1599999999999992e-06
1.208,0.0208,1.04e-06,2.18e-06
1.21,0.02099999999999999,1.0499999999999995e-06,2.199999999999999e-06
1.212,0.021199999999999997,1.0599999999999998e-06,2.2199999999999995e-06
1.214,0.021400000000000002,1.0700000000000001e-06,2.24e-06
1.216,0.021599999999999994,1.0799999999999996e-06,2.259999999999999e-06
1.218,0.0218,1.09e-06,2.2799999999999998e-06
1.22,0.021999999999999992,1.0999999999999996e-06,2.299999999999999e-06
1.222,0.022199999999999998,1.11e-06,2.32e-06
1.224,0.022400000000000003,1.12e-06,2.34e-06
1.226,0.022599999999999995,1.1299999999999998e-06,2.3599999999999994e-06
1.228,0.0228,1.14e-06,2.38e-06
1.23,0.022999999999999993,1.1499999999999996e-06,2.399999999999999e-06
1.232,0.0232,1.16e-06,2.4199999999999997e-06
1.234,0.023400000000000004,1.1700000000000002e-06,2.4400000000000004e-06
1.236,0.023599999999999996,1.1799999999999997e-06,2.4599999999999993e-06
1.238,0.0238,1.19e-06,2.48e-06
1.24,0.023999999999999994,1.1999999999999997e-06,2.4999999999999994e-06
1.242,0.0242,1.21e-06,2.52e-06
1.244,0.024400000000000005,1.2200000000000002e-06,2.5400000000000002e-06
1.246,0.024599999999999997,1.2299999999999999e-06,2.5599999999999996e-06
1.248,0.024800000000000003,1.2400000000000002e-06,2.5800000000000003e-06
1.25,0.024999999999999994,1.2499999999999997e-06,2.5999999999999992e-06
1.252,0.0252,1.26e-06,2.62e-06
1.254,0.025400000000000006,1.2700000000000003e-06,2.6400000000000006e-06
1.256,0.02560000000000001,1.2800000000000007e-06,2.6600000000000012e-06
1.258,0.02579999999999999,1.2899999999999995e-06,2.679999999999999e-06
1.26,0.025999999999999995,1.2999999999999998e-06,2.6999999999999996e-06
1.262,0.0262,1.31e-06,2.72e-06
1.264,0.026400000000000007,1.3200000000000003e-06,2.7400000000000004e-06
1.266,0.026600000000000013,1.3300000000000006e-06,2.760000000000001e-06
1.268,0.02679999999999999,1.3399999999999995e-06,2.779999999999999e-06
1.27,0.026999999999999996,1.3499999999999998e-06,2.7999999999999994e-06
1.272,0.027200000000000002,1.3600000000000001e-06,2.82e-06
1.274,0.027400000000000008,1.3700000000000004e-06,2.8400000000000008e-06
1.276,0.027600000000000013,1.3800000000000008e-06,2.8600000000000014e-06
1.278,0.02779999999999999,1.3899999999999996e-06,2.879999999999999e-06
1.28,0.027999999999999997,1.4e-06,2.8999999999999998e-06
1.282,0.028200000000000003,1.41e-06,2.92e-06
1.284,0.02840000000000001,1.4200000000000004e-06,2.9400000000000007e-06
1.286,0.028600000000000014,1.4300000000000007e-06,2.9600000000000013e-06
1.288,0.028799999999999992,1.4399999999999996e-06,2.979999999999999e-06
1.29,0.028999999999999998,1.4499999999999999e-06,2.9999999999999997e-06
1.292,0.029200000000000004,1.4600000000000002e-06,3.0200000000000003e-06
1.294,0.02940000000000001,1.4700000000000005e-06,3.040000000000001e-06
1.296,0.029600000000000015,1.4800000000000009e-06,3.0600000000000016e-06
1.298,0.029799999999999993,1.4899999999999997e-06,3.0799999999999993e-06
1.3,0.03,1.5e-06,3.1e-06
1.302,0.030200000000000005,1.5100000000000002e-06,3.12e-06
1.304,0.03040000000000001,1.5200000000000005e-06,3.140000000000001e-06
1.306,0.030600000000000016,1.5300000000000008e-06,3.1600000000000015e-06
1.308,0.030799999999999994,1.5399999999999997e-06,3.179999999999999e-06
1.31,0.031,1.55e-06,3.2e-06
1.312,0.031200000000000006,1.5600000000000003e-06,3.2200000000000005e-06
1.314,0.03140000000000001,1.5700000000000006e-06,3.240000000000001e-06
1.316,0.03160000000000002,1.5800000000000008e-06,3.2600000000000014e-06
1.318,0.031799999999999995,1.5899999999999998e-06,3.2799999999999995e-06
1.32,0.032,1.6e-06,3.2999999999999997e-06
1.322,0.032200000000000006,1.6100000000000003e-06,3.3200000000000004e-06
1.324,0.03240000000000001,1.6200000000000006e-06,3.340000000000001e-06
1.326,0.03260000000000002,1.630000000000001e-06,3.3600000000000017e-06
1.328,0.032799999999999996,1.6399999999999998e-06,3.3799999999999994e-06
1.33,0.033,1.65e-06,3.4e-06
1.332,0.03320000000000001,1.6600000000000004e-06,3.4200000000000007e-06
1.334,0.03340000000000001,1.6700000000000007e-06,3.4400000000000014e-06
1.336,0.03360000000000002,1.6800000000000009e-06,3.4600000000000016e-06
1.338,0.0338,1.69e-06,3.4799999999999997e-06
1.34,0.034,1.7e-06,3.5e-06
1.342,0.03420000000000001,1.7100000000000004e-06,3.5200000000000006e-06
1.344,0.034400000000000014,1.7200000000000007e-06,3.5400000000000013e-06
1.346,0.03460000000000002,1.730000000000001e-06,3.560000000000002e-06
1.348,0.0348,1.7399999999999999e-06,3.5799999999999996e-06
1.35,0.035,1.7500000000000002e-06,3.6000000000000003e-06
1.352,0.03520000000000001,1.7600000000000005e-06,3.620000000000001e-06
1.354,0.035400000000000015,1.7700000000000008e-06,3.6400000000000016e-06
1.356,0.03560000000000002,1.780000000000001e-06,3.660000000000002e-06
1.358,0.0358,1.79e-06,3.68e-06
1.36,0.036000000000000004,1.8000000000000001e-06,3.7e-06
1.362,0.03620000000000001,1.8100000000000005e-06,3.720000000000001e-06
1.364,0.036400000000000016,1.8200000000000008e-06,3.7400000000000015e-06
1.366,0.03660000000000002,1.8300000000000011e-06,3.760000000000002e-06
1.368,0.0368,1.84e-06,3.78e-06
1.37,0.037000000000000005,1.8500000000000003e-06,3.8000000000000005e-06
1.372,0.03720000000000001,1.8600000000000006e-06,3.8200000000000015e-06
1.374,0.03740000000000002,1.8700000000000007e-06,3.840000000000001e-06
1.3760000000000001,0.03760000000000002,1.880000000000001e-06,3.860000000000002e-06
1.3780000000000001,0.0378,1.8900000000000001e-06,3.88e-06
1.3800000000000001,0.038000000000000006,1.9000000000000002e-06,3.900000000000001e-06
1.3820000000000001,0.03820000000000001,1.9100000000000008e-06,3.9200000000000014e-06
1.3840000000000001,0.03840000000000002,1.9200000000000007e-06,3.940000000000001e-06
1.3860000000000001,0.03860000000000002,1.930000000000001e-06,3.960000000000002e-06
1.3880000000000001,0.0388,1.94e-06,3.98e-06
1.3900000000000001,0.03900000000000001,1.9500000000000004e-06,4.000000000000001e-06
1.3920000000000001,0.03920000000000001,1.9600000000000007e-06,4.020000000000001e-06
1.3940000000000001,0.03940000000000002,1.970000000000001e-06,4.040000000000002e-06
1.3960000000000001,0.039600000000000024,1.9800000000000014e-06,4.060000000000003e-06
1.3980000000000001,0.0398,1.99e-06,4.08e-06
1.4000000000000001,0.04000000000000001,2.0000000000000003e-06,4.1000000000000006e-06
1.4020000000000001,0.040200000000000014,2.0100000000000007e-06,4.120000000000001e-06
1.4040000000000001,0.04040000000000002,2.020000000000001e-06,4.140000000000002e-06
1.4060000000000001,0.040600000000000025,2.0300000000000013e-06,4.1600000000000025e-06
1.408,0.0408,2.04e-06,4.18e-06
1.41,0.04099999999999998,2.049999999999999e-06,4.199999999999998e-06
1.412,0.04119999999999999,2.0599999999999993e-06,4.2199999999999986e-06
1.414,0.04139999999999999,2.0699999999999997e-06,4.239999999999999e-06
1.416,0.0416,2.08e-06,4.26e-06
1.418,0.041800000000000004,2.0900000000000003e-06,4.2800000000000005e-06
1.42,0.04199999999999998,2.099999999999999e-06,4.299999999999998e-06
1.422,0.04219999999999999,2.1099999999999993e-06,4.3199999999999984e-06
1.424,0.04239999999999999,2.1199999999999996e-06,4.339999999999999e-06
1.426,0.0426,2.13e-06,4.36e-06
1.428,0.042800000000000005,2.1400000000000003e-06,4.38e-06
1.43,0.04299999999999998,2.1499999999999993e-06,4.3999999999999985e-06
1.432,0.04319999999999999,2.1599999999999992e-06,4.419999999999998e-06
1.434,0.043399999999999994,2.1699999999999996e-06,4.439999999999999e-06
1.436,0.0436,2.18e-06,4.46e-06
1.438,0.043800000000000006,2.19e-06,4.48e-06
1.44,0.043999999999999984,2.1999999999999993e-06,4.499999999999998e-06
1.442,0.04419999999999999,2.2099999999999996e-06,4.519999999999999e-06
1.444,0.044399999999999995,2.22e-06,4.54e-06
1.446,0.0446,2.2300000000000002e-06,4.56e-06
1.448,0.044800000000000006,2.24e-06,4.58e-06
1.45,0.044999999999999984,2.249999999999999e-06,4.599999999999998e-06
1.452,0.04519999999999999,2.2599999999999995e-06,4.619999999999999e-06
1.454,0.045399999999999996,2.27e-06,4.64e-06
1.456,0.0456,2.28e-06,4.66e-06
1.458,0.04580000000000001,2.2900000000000005e-06,4.680000000000001e-06
1.46,0.045999999999999985,2.299999999999999e-06,4.699999999999998e-06
1.462,0.04619999999999999,2.3099999999999995e-06,4.719999999999999e-06
1.464,0.0464,2.32e-06,4.7399999999999995e-06
1.466,0.0466,2.33e-06,4.76e-06
1.468,0.04680000000000001,2.3400000000000005e-06,4.780000000000001e-06
1.47,0.046999999999999986,2.3499999999999995e-06,4.799999999999999e-06
1.472,0.04719999999999999,2.3599999999999994e-06,4.819999999999999e-06
1.474,0.0474,2.3699999999999998e-06,4.839999999999999e-06
1.476,0.0476,2.38e-06,4.86e-06
1.478,0.04780000000000001,2.3900000000000004e-06,4.880000000000001e-06
1.48,0.04799999999999999,2.3999999999999995e-06,4.899999999999999e-06
1.482,0.04819999999999999,2.41e-06,4.9199999999999995e-06
1.484,0.0484,2.42e-06,4.94e-06
1.486,0.048600000000000004,2.43e-06,4.96e-06
1.488,0.04880000000000001,2.4400000000000004e-06,4.980000000000001e-06
1.49,0.04899999999999999,2.4499999999999994e-06,4.999999999999999e-06
1.492,0.049199999999999994,2.4599999999999997e-06,5.019999999999999e-06
1.494,0.0494,2.47e-06,5.04e-06
1.496,0.049600000000000005,2.4800000000000004e-06,5.060000000000001e-06
1.498,0.04980000000000001,2.4900000000000007e-06,5.080000000000001e-06
1.5,0.05000000000000002,2.5000000000000006e-06,5.100000000000001e-06
1.502,0.050199999999999995,2.5099999999999997e-06,5.119999999999999e-06
1.504,0.0504,2.52e-06,5.14e-06
1.506,0.050600000000000006,2.5300000000000003e-06,5.1600000000000006e-06
1.508,0.05080000000000001,2.5400000000000007e-06,5.180000000000001e-06
1.51,0.05100000000000002,2.550000000000001e-06,5.200000000000002e-06
1.512,0.051199999999999996,2.5599999999999996e-06,5.219999999999999e-06
1.514,0.0514,2.57e-06,5.24e-06
1.516,0.05160000000000001,2.5800000000000003e-06,5.2600000000000005e-06
1.518,0.05180000000000001,2.5900000000000006e-06,5.280000000000001e-06
1.52,0.05200000000000002,2.600000000000001e-06,5.300000000000002e-06
1.522,0.052199999999999996,2.61e-06,5.32e-06
1.524,0.0524,2.62e-06,5.34e-06
1.526,0.05260000000000001,2.6300000000000002e-06,5.36e-06
1.528,0.052800000000000014,2.6400000000000006e-06,5.380000000000001e-06
1.53,0.05300000000000002,2.650000000000001e-06,5.400000000000002e-06
1.532,0.0532,2.66e-06,5.42e-06
1.534,0.0534,2.6700000000000003e-06,5.4400000000000004e-06
1.536,0.05360000000000001,2.6800000000000006e-06,5.460000000000001e-06
1.538,0.053800000000000014,2.690000000000001e-06,5.480000000000002e-06
1.54,0.05400000000000002,2.700000000000001e-06,5.5000000000000016e-06
1.542,0.0542,2.71e-06,5.52e-06
1.544,0.054400000000000004,2.7200000000000002e-06,5.54e-06
1.546,0.05460000000000001,2.7300000000000005e-06,5.560000000000001e-06
1.548,0.054800000000000015,2.740000000000001e-06,5.580000000000002e-06
1.55,0.05500000000000002,2.750000000000001e-06,5.600000000000002e-06
1.552,0.0552,2.76e-06,5.6199999999999996e-06
1.554,0.055400000000000005,2.77e-06,5.64e-06
1.556,0.05560000000000001,2.7800000000000005e-06,5.660000000000001e-06
1.558,0.055800000000000016,2.790000000000001e-06,5.6800000000000015e-06
1.56,0.05600000000000002,2.800000000000001e-06,5.700000000000002e-06
1.562,0.0562,2.81e-06,5.72e-06
1.564,0.056400000000000006,2.82e-06,5.74e-06
1.566,0.05660000000000001,2.8300000000000004e-06,5.760000000000001e-06
1.568,0.05680000000000002,2.8400000000000008e-06,5.780000000000001e-06
1.57,0.05700000000000002,2.850000000000001e-06,5.800000000000002e-06
1.572,0.0572,2.86e-06,5.82e-06
1.574,0.05740000000000001,2.8700000000000005e-06,5.840000000000001e-06
1.576,0.05760000000000001,2.880000000000001e-06,5.8600000000000015e-06
1.578,0.05780000000000002,2.8900000000000007e-06,5.880000000000001e-06
1.58,0.058000000000000024,2.900000000000001e-06,5.900000000000002e-06
1.582,0.0582,2.91e-06,5.92e-06
1.584,0.05840000000000001,2.9200000000000004e-06,5.940000000000001e-06
1.586,0.05860000000000001,2.9300000000000007e-06,5.960000000000001e-06
1.588,0.05880000000000002,2.940000000000001e-06,5.980000000000002e-06
1.59,0.059000000000000025,2.9500000000000014e-06,6.000000000000003e-06
1.592,0.0592,2.96e-06,6.02e-06
1.594,0.05940000000000001,2.9700000000000004e-06,6.040000000000001e-06
1.596,0.059600000000000014,2.9800000000000007e-06,6.060000000000001e-06
1.598,0.05980000000000002,2.990000000000001e-06,6.080000000000002e-06
1.6,0.060000000000000026,3.0000000000000013e-06,6.100000000000003e-06
1.602,0.060200000000000004,3.01e-06,6.12e-06
1.604,0.06040000000000001,3.0200000000000003e-06,6.1400000000000005e-06
1.606,0.060600000000000015,3.0300000000000006e-06,6.160000000000001e-06
1.608,0.06080000000000002,3.040000000000001e-06,6.180000000000002e-06
1.61,0.061000000000000026,3.0500000000000013e-06,6.2000000000000025e-06
1.612,0.061200000000000004,3.0600000000000003e-06,6.220000000000001e-06
1.614,0.06140000000000001,3.0700000000000007e-06,6.240000000000001e-06
1.616,0.061600000000000016,3.080000000000001e-06,6.260000000000002e-06
1.618,0.06180000000000002,3.090000000000001e-06,6.280000000000002e-06
1.62,0.06200000000000003,3.1000000000000012e-06,6.300000000000002e-06
1.622,0.062200000000000005,3.1100000000000003e-06,6.3200000000000005e-06
1.624,0.06240000000000001,3.1200000000000006e-06,6.340000000000001e-06
1.6260000000000001,0.06260000000000002,3.130000000000001e-06,6.360000000000002e-06
1.6280000000000001,0.06280000000000002,3.1400000000000013e-06,6.3800000000000024e-06
1.6300000000000001,0.06300000000000003,3.1500000000000016e-06,6.400000000000003e-06
1.6320000000000001,0.0632,3.1600000000000002e-06,6.42e-06
1.6340000000000001,0.06340000000000001,3.1700000000000006e-06,6.440000000000001e-06
1.6360000000000001,0.06360000000000002,3.180000000000001e-06,6.460000000000002e-06
1.6380000000000001,0.06380000000000002,3.1900000000000012e-06,6.480000000000002e-06
1.6400000000000001,0.06400000000000003,3.2000000000000015e-06,6.500000000000003e-06
1.6420000000000001,0.06420000000000001,3.21e-06,6.52e-06
1.6440000000000001,0.06440000000000001,3.2200000000000005e-06,6.540000000000001e-06
