time_after_switch_s,effective_cell_V,capacitive_A,total_A
0.00353,0.04853475420664796,1.4652457933520372e-06,6.318721214016833e-06
0.00354,0.04854933364589015,1.4506663541098526e-06,6.305599718698868e-06
0.00355,0.04856376801728803,1.436231982711971e-06,6.292608784440774e-06
0.0035600000000000002,0.04857805876429078,1.4219412357092252e-06,6.279747112138303e-06
0.0035700000000000003,0.048592207315985,1.4077926840150046e-06,6.267013415613505e-06
0.0035800000000000003,0.04860621508723765,1.3937849127623506e-06,6.254406421486116e-06
0.0035900000000000003,0.048620083478837534,1.3799165211624637e-06,6.241924869046217e-06
0.0036000000000000003,0.04863381387763538,1.3661861223646278e-06,6.229567510128166e-06
0.0036100000000000004,0.04864740765668248,1.35259234331752e-06,6.2173331089857685e-06
0.0036200000000000004,0.04866086617536809,1.3391338246319087e-06,6.2052204421687185e-06
0.0036300000000000004,0.048674190779555294,1.3258092204447085e-06,6.193228298400238e-06
0.0036400000000000004,0.048687382801715605,1.3126171982843973e-06,6.181355478455957e-06
0.0036500000000000005,0.048700443561062234,1.2995564389377664e-06,6.16960079504399e-06
0.0036600000000000005,0.048713374363682005,1.2866256363179964e-06,6.157963072686197e-06
0.00367,0.04872617650266595,1.2738234973340507e-06,6.146441147600645e-06
0.00368,0.048738851258238645,1.2611487417613604e-06,6.135033867585224e-06
0.00369,0.0487513998978862,1.2486001021138077e-06,6.123740091902427e-06
0.0037,0.048763823676483034,1.2361763235169693e-06,6.112558691165273e-06
0.00371,0.04877612383641737,1.2238761635826334e-06,6.1014885472243706e-06
0.00372,0.04878830160771545,1.2116983922845555e-06,6.0905285530561e-06
0.0037300000000000002,0.04880035820816454,1.1996417918354587e-06,6.079677612651913e-06
0.0037400000000000003,0.04881229484343475,1.1877051565652498e-06,6.068934640908725e-06
0.0037500000000000003,0.04882411270719955,1.1758872928004553e-06,6.05829856352041e-06
0.0037600000000000003,0.04883581298125515,1.1641870187448498e-06,6.047768316870364e-06
0.0037700000000000003,0.048847396835638726,1.152603164361278e-06,6.0373428479251504e-06
0.0037800000000000004,0.04885886542874535,1.1411345712546485e-06,6.027021114129184e-06
0.0037900000000000004,0.04887021990744391,1.1297800925560925e-06,6.016802083300484e-06
0.0038000000000000004,0.048881461407191726,1.1185385928082795e-06,6.006684733527452e-06
0.0038100000000000005,0.04889259105214813,1.1074089478518652e-06,5.996668053066679e-06
0.0038200000000000005,0.04890360995528692,1.0963900447130805e-06,5.986751040241772e-06
0.0038300000000000005,0.04891451921850758,1.085480781492428e-06,5.976932703343186e-06
0.0038400000000000005,0.04892531993274551,1.0746800672544956e-06,5.967212060529046e-06
0.00385,0.04893601317808114,1.0639868219188584e-06,5.957588139726973e-06
0.00386,0.04894660002384793,1.0533999761520715e-06,5.948059978536865e-06
0.00387,0.04895708152873927,1.0429184712607358e-06,5.938626624134662e-06
0.00388,0.04896745874091438,1.0325412590856277e-06,5.929287133177065e-06
0.0038900000000000002,0.04897773269810312,1.0222673018968825e-06,5.9200405717071945e-06
0.0039000000000000003,0.04898790442770978,1.012095572290219e-06,5.9108860150611975e-06
0.00391,0.0489979749469158,1.0020250530842006e-06,5.90182254777578e-06
0.003920000000000001,0.04900794526278149,9.920547372185133e-07,5.892849263496662e-06
0.00393,0.049017816372346736,9.821836276532645e-07,5.883965264887938e-06
0.00394,0.049027589262730736,9.724107372692695e-07,5.875169663542343e-06
0.00395,0.04903726491123066,9.62735088769346e-07,5.866461579892412e-06
0.00396,0.049046844285419416,9.531557145805818e-07,5.857840143122523e-06
0.0039700000000000004,0.04905632834324243,9.436716567575743e-07,5.849304491081817e-06
0.00398,0.04906571803311336,9.342819668866385e-07,5.8408537701979745e-06
0.0039900000000000005,0.04907501429400904,9.24985705990962e-07,5.832487135391866e-06
0.004,0.04908421805556329,9.157819444367088e-07,5.824203749993038e-06
0.0040100000000000005,0.049093330238159955,9.06669761840053e-07,5.816002785656049e-06
0.00402,0.04910235175302486,8.976482469751423e-07,5.807883422277628e-06
0.004030000000000001,0.04911128350231703,8.88716497682972e-07,5.799844847914674e-06
0.00404,0.04912012637921884,8.798736207811695e-07,5.791886258703053e-06
0.004050000000000001,0.04912888126802533,8.71118731974675e-07,5.784006858777208e-06
0.00406,0.04913754904423269,8.624509557673131e-07,5.776205860190583e-06
0.004070000000000001,0.04914613057462577,8.538694253742395e-07,5.768482482836816e-06
0.00408,0.04915462671736474,8.453732826352639e-07,5.760835954371737e-06
0.004090000000000001,0.04916303832207097,8.369616779290308e-07,5.7532655101361284e-06
0.0041,0.049171366229911945,8.286337700880618e-07,5.745770393079257e-06
0.00411,0.04917961127368537,8.203887263146329e-07,5.738349853683169e-06
0.00412,0.04918777427790251,8.122257220974934e-07,5.731003149887745e-06
0.00413,0.049195856058870585,8.041439411294216e-07,5.7237295470164795e-06
0.0041400000000000005,0.04920385742477442,7.961425752255841e-07,5.716528317703026e-06
0.00415,0.04921177917575728,7.882208242427243e-07,5.709398741818453e-06
0.0041600000000000005,0.04921962210400086,7.803778959991415e-07,5.702340106399228e-06
0.00417,0.04922738699380452,7.726130061954757e-07,5.695351705575928e-06
0.0041800000000000006,0.04923507462166373,7.649253783362752e-07,5.688432840502648e-06
0.00419,0.04924268575634765,7.573142436523489e-07,5.681582819287114e-06
0.004200000000000001,0.04925022115897612,7.497788410238851e-07,5.674800956921497e-06
0.00421,0.04925768158309566,7.423184169043415e-07,5.668086575213907e-06
0.004220000000000001,0.049265067774754916,7.349322252450884e-07,5.66143900272058e-06
0.00423,0.049272380472579196,7.276195274208061e-07,5.654857574678725e-06
0.004240000000000001,0.049279620407844386,7.203795921556174e-07,5.648341632940056e-06
0.00425,0.04928678830455004,7.132116954499627e-07,5.641890525904967e-06
0.004260000000000001,0.0492938848794918,7.061151205081974e-07,5.6355036084573775e-06
0.00427,0.04930091084233309,6.990891576669147e-07,5.629180241900224e-06
0.00428,0.049307866895676025,6.92133104323975e-07,5.622919793891578e-06
0.00429,0.04931475373513176,6.852462648682472e-07,5.616721638381423e-06
0.0043,0.04932157204938996,6.784279506100467e-07,5.610585155549042e-06
0.0043100000000000005,0.04932832252028774,6.71677479712265e-07,5.604509731741039e-06
0.00432,0.049335005822877816,6.649941771221884e-07,5.59849475940997e-06
0.0043300000000000005,0.04934162262549602,6.583773745039875e-07,5.592539637053589e-06
0.00434,0.04934817358982812,6.518264101718867e-07,5.5866437691546986e-06
0.004350000000000001,0.04935465937097601,6.45340629023993e-07,5.5808065661215944e-06
0.00436,0.049361080617523215,6.38919382476788e-07,5.57502744422911e-06
0.004370000000000001,0.04936743797159974,6.325620284002652e-07,5.569305825560239e-06
0.00438,0.04937373206894628,6.262679310537192e-07,5.563641137948347e-06
0.004390000000000001,0.049379963538977834,6.200364610221697e-07,5.558032814919953e-06
0.0044,0.04938613300484658,6.138669951534218e-07,5.55248029563808e-06
0.004410000000000001,0.049392241083504256,6.077589164957461e-07,5.546983024846172e-06
0.00442,0.049398288385763815,6.017116142361887e-07,5.5415404528125706e-06
0.004430000000000001,0.04940427551636052,5.957244836394817e-07,5.536152035275534e-06
0.00444,0.04941020307401242,5.897969259875781e-07,5.53081723338882e-06
0.00445,0.04941607165148023,5.839283485197721e-07,5.525535513667795e-06
0.00446,0.049421881835626576,5.781181643734267e-07,5.520306347936085e-06
0.00447,0.049427634207474716,5.723657925252855e-07,5.515129213272756e-06
0.0044800000000000005,0.04943332934226663,5.666706577333693e-07,5.510003591960032e-06
0.00449,0.04943896780952055,5.610321904794541e-07,5.504928971431509e-06
0.0045000000000000005,0.04944455017308789,5.554498269121153e-07,5.499904844220904e-06
0.00451,0.04945007699120966,5.49923008790344e-07,5.49493070791131e-06
0.004520000000000001,0.04945554881657228,5.44451183427722e-07,5.49000606508495e-06
0.00453,0.049460966196362845,5.390338036371541e-07,5.485130423273439e-06
0.004540000000000001,0.04946632967232386,5.336703276761458e-07,5.480303294908532e-06
0.00455,0.049471639780807375,5.283602191926327e-07,5.4755241972733705e-06
0.004560000000000001,0.049476897052828664,5.231029471713397e-07,5.4707926524542056e-06
0.00457,0.04948210201411932,5.178979858806848e-07,5.466108187292617e-06
0.004580000000000001,0.0494872551851798,5.127448148202007e-07,5.461470333338181e-06
0.00459,0.04949235708133151,5.076429186684881e-07,5.456878626801639e-06
0.004600000000000001,0.049497408212768323,5.025917872316788e-07,5.452332608508511e-06
0.00461,0.04950240908460758,4.975909153924209e-07,5.4478318238531795e-06
0.00462,0.04950736019694064,4.926398030593628e-07,5.4433758227534265e-06
0.0046300000000000004,0.049512262044882856,4.877379551171447e-07,5.43896415960543e-06
0.00464,0.04951711511862311,4.828848813768888e-07,5.4345963932392e-06
0.0046500000000000005,0.04952191990347283,4.780800965271752e-07,5.430272086874458e-06
0.00466,0.04952667687991449,4.733231200855161e-07,5.425990808076965e-06
0.0046700000000000005,0.0495313865236497,4.686134763503024e-07,5.421752128715272e-06
0.00468,0.049536049305646764,4.6395069435323714e-07,5.417555624917914e-06
0.004690000000000001,0.04954066569218777,4.5933430781223316e-07,5.41340087703101e-06
0.0047,0.04954523614491521,4.5476385508479074e-07,5.409287469576312e-06
0.004710000000000001,0.04954976112087817,4.502388791218275e-07,5.405214991209645e-06
0.00472,0.049554241072578026,4.4575892742197764e-07,5.4011830346797805e-06
0.004730000000000001,0.04955867644801367,4.413235519863361e-07,5.397191196787703e-06
0.00474,0.04956306769072634,4.369323092736645e-07,5.393239078346298e-06
0.004750000000000001,0.049567415239843975,4.3258476015603134e-07,5.389326284140429e-06
0.00476,0.0495717195301251,4.2828046987490264e-07,5.385452422887413e-06
0.004770000000000001,0.04957598099200234,4.2401900799766294e-07,5.381617107197897e-06
0.00478,0.04958020005162543,4.197999483745735e-07,5.3778199535371166e-06
0.00479,0.04958437713090385,4.156228690961559e-07,5.374060582186541e-06
0.0048000000000000004,0.049588512647549,4.114873524510011e-07,5.370338617205901e-06
0.00481,0.049592607015116,4.073929848839994e-07,5.3666536863956e-06
0.0048200000000000005,0.04959666064304502,4.033393569549807e-07,5.363005421259483e-06
0.00483,0.04960067393670223,3.993260632977751e-07,5.359393456967998e-06
0.0048400000000000006,0.04960464729742033,3.9535270257967167e-07,5.355817432321705e-06
0.00485,0.049608581122538714,3.9141887746128863e-07,5.352276989715161e-06
0.004860000000000001,0.049612475805443174,3.875241945568346e-07,5.348771775101152e-06
0.00487,0.04961633173560523,3.836682643947744e-07,5.345301437955298e-06
0.004880000000000001,0.04962014929862113,3.79850701378878e-07,5.341865631240991e-06
0.00489,0.04962392887625034,3.760711237496631e-07,5.3384640113746975e-06
0.004900000000000001,0.04962767084645378,3.7232915354621687e-07,5.335096238191595e-06
0.00491,0.0496313755834316,3.6862441656840057e-07,5.331761974911561e-06
0.004920000000000001,0.04963504345766057,3.6495654233942877e-07,5.328460888105486e-06
0.00493,0.04963867483593118,3.6132516406882275e-07,5.3251926476619405e-06
0.004940000000000001,0.04964227008138428,3.5772991861572893e-07,5.3219569267541565e-06
0.00495,0.0496458295535474,3.541704464526059e-07,5.318753401807346e-06
0.00496,0.04964935360837073,3.506463916292712e-07,5.315581752466344e-06
0.0049700000000000005,0.04965284259826269,3.471574017373054e-07,5.312441661563575e-06
0.00498,0.049656296872125194,3.437031278748127e-07,5.309332815087332e-06
0.0049900000000000005,0.049659716775388475,3.402832246115271e-07,5.306254902150375e-06
0.005,0.049663102650045726,3.368973499542733e-07,5.303207614958846e-06
0.0050100000000000006,0.049666454834687235,3.3354516531276337e-07,5.300190648781487e-06
0.00502,0.04966977366453426,3.302263354657402e-07,5.297203701919167e-06
0.005030000000000001,0.04967305947147255,3.2694052852745313e-07,5.294246475674708e-06
0.00504,0.04967631258408553,3.236874159144702e-07,5.291318674323023e-06
0.005050000000000001,0.04967953332768718,3.204666723128188e-07,5.288420005081537e-06
0.00506,0.049682722024354545,3.1727797564545547e-07,5.2855501780809104e-06
0.005070000000000001,0.049685878992959946,3.141210070400559e-07,5.28270890633605e-06
0.00508,0.04968900454920287,3.109954507971286e-07,5.279895905717416e-06
0.005090000000000001,0.04969209900564156,3.0790099435844455e-07,5.277110894922601e-06
0.0051,0.04969516267172422,3.048373282757816e-07,5.274353595448204e-06
0.005110000000000001,0.04969819585382002,3.018041461799782e-07,5.27162373156198e-06
0.00512,0.049701198855249706,2.988011447502971e-07,5.268921030275268e-06
0.00513,0.04970417197631591,2.958280236840928e-07,5.266245221315683e-06
0.0051400000000000005,0.04970711551433322,2.928844856667808e-07,5.263596037100102e-06
0.00515,0.0497100297636579,2.8997023634210703e-07,5.260973212707897e-06
0.0051600000000000005,0.04971291501571729,2.870849842827101e-07,5.258376485854439e-06
0.00517,0.04971577155903902,2.8422844096097974e-07,5.255805596864882e-06
0.005180000000000001,0.0497185996792798,2.8140032072020296e-07,5.253260288648184e-06
0.00519,0.049721399659254005,2.786003407459996e-07,5.2507403066714005e-06
0.005200000000000001,0.04972417177896196,2.7582822103803856e-07,5.248245398934235e-06
0.00521,0.04972691631561796,2.730836843820389e-07,5.245775315943835e-06
0.005220000000000001,0.04972963354367796,2.703664563220477e-07,5.243329810689844e-06
0.00523,0.04973232373486701,2.676762651329951e-07,5.2409086386196955e-06
0.005240000000000001,0.049734987158206484,2.650128417935201e-07,5.2385115576141686e-06
0.00525,0.04973762408004093,2.623759199590692e-07,5.236138327963162e-06
0.005260000000000001,0.04974023476406474,2.597652359352613e-07,5.233788712341736e-06
0.00527,0.04974281947134848,2.5718052865151894e-07,5.231462475786367e-06
0.005280000000000001,0.049745378460365045,2.5462153963495925e-07,5.2291593856714636e-06
0.00529,0.049747911987015454,2.520880129845489e-07,5.226879211686094e-06
0.0053,0.04975042030465449,2.495796953455108e-07,5.224621725810959e-06
0.0053100000000000005,0.04975290366411601,2.470963358839909e-07,5.222386702295593e-06
0.00532,0.04975536231373803,2.4463768626197376e-07,5.220173917635777e-06
0.0053300000000000005,0.04975779649938755,2.4220350061244837e-07,5.217983150551203e-06
0.00534,0.04976020646448518,2.3979353551482103e-07,5.21581418196334e-06
0.005350000000000001,0.049762592450029425,2.3740754997057364e-07,5.2136667949735155e-06
0.00536,0.04976495469462084,2.3504530537916378e-07,5.211540774841248e-06
0.005370000000000001,0.04976729343448584,2.3270656551416356e-07,5.209435908962748e-06
0.00538,0.049769608903500365,2.3039109649963757e-07,5.207351986849674e-06
0.005390000000000001,0.04977190133321325,2.2809866678675458e-07,5.205288800108079e-06
0.0054,0.04977417095286937,2.2582904713063327e-07,5.203246142417571e-06
0.005410000000000001,0.04977641798943258,2.235820105674164e-07,5.201223809510675e-06
0.00542,0.049778642667608425,2.2135733239157555e-07,5.199221599152418e-06
0.005430000000000001,0.04978084520986656,2.1915479013343856e-07,5.197239311120094e-06
0.00544,0.04978302583646306,2.1697416353694472e-07,5.19527674718325e-06
0.005450000000000001,0.049785184765462384,2.148152345376168e-07,5.193333711083855e-06
0.0054600000000000004,0.04978732221275925,2.1267778724075624e-07,5.191410008516681e-06
0.00547,0.04978943839210015,2.1056160789985173e-07,5.189505447109867e-06
0.0054800000000000005,0.0497915335151048,2.0846648489520555e-07,5.187619836405685e-06
0.00549,0.04979360779128723,2.0639220871277177e-07,5.185752987841494e-06
0.0055000000000000005,0.0497956614280768,2.043385719232033e-07,5.183904714730883e-06
0.00551,0.04979769463083889,2.0230536916110993e-07,5.182074832244999e-06
0.005520000000000001,0.04979970760289548,2.0029239710452084e-07,5.18026315739407e-06
0.00553,0.049801700545545446,1.9829945445455322e-07,5.178469509009098e-06
0.005540000000000001,0.04980367365808472,1.96326341915281e-07,5.1766937077237525e-06
0.00555,0.04980562713782619,1.943728621738065e-07,5.174935575956426e-06
0.005560000000000001,0.049807561180119475,1.9243881988052696e-07,5.173194937892474e-06
0.00557,0.049809475978370404,1.9052402162960183e-07,5.171471619466642e-06
0.005580000000000001,0.04981137172406039,1.8862827593961008e-07,5.169765448345649e-06
0.00559,0.0498132486067656,1.8675139323440334e-07,5.1680762539109635e-06
0.005600000000000001,0.04981510681417586,1.8489318582414643e-07,5.166403867241732e-06
0.00561,0.04981694653211345,1.8305346788655025e-07,5.164748121097895e-06
0.005620000000000001,0.049818767944551715,1.8123205544828761e-07,5.16310884990346e-06
0.0056300000000000005,0.049820571233633405,1.794287663665972e-07,5.161485889729938e-06
0.00564,0.049822356579688934,1.7764342031106807e-07,5.159879078279961e-06
0.0056500000000000005,0.049824124161254396,1.7587583874560642e-07,5.1582882548710465e-06
0.00566,0.04982587415508942,1.7412584491058315e-07,5.156713260419525e-06
0.0056700000000000006,0.04982760673619485,1.7239326380515617e-07,5.155153937424642e-06
0.00568,0.04982932207783023,1.706779221697715e-07,5.153610129952795e-06
0.005690000000000001,0.04983102035153117,1.689796484688356e-07,5.1520816836219525e-06
0.0057,0.04983270172712644,1.6729827287356358e-07,5.150568445586208e-06
0.005710000000000001,0.04983436637275501,1.656336272449945e-07,5.149070264520496e-06
0.00572,0.049836014454882824,1.6398554511717863e-07,5.147586990605461e-06
0.005730000000000001,0.04983764613831947,1.623538616805293e-07,5.146118475512476e-06
0.00574,0.04983926158623466,1.6073841376534348e-07,5.14466457238881e-06
0.005750000000000001,0.04984086096017452,1.591390398254832e-07,5.143225135842935e-06
0.00576,0.049842444420077785,1.575555799222219e-07,5.141800021930001e-06
0.005770000000000001,0.04984401212429175,1.559878757082496e-07,5.1403890881374245e-06
0.00578,0.04984556422958816,1.544357704118384e-07,5.138992193370654e-06
0.005790000000000001,0.04984710089117884,1.5289910882116522e-07,5.137609197939049e-06
0.0058000000000000005,0.04984862226273121,1.5137773726879063e-07,5.136239963541912e-06
0.00581,0.04985012849638371,1.4987150361629154e-07,5.134884353254663e-06
0.0058200000000000005,0.04985161974276096,1.483802572390472e-07,5.133542231515143e-06
0.00583,0.049853096150988825,1.469038490111775e-07,5.13221346411006e-06
0.005840000000000001,0.049854557868709376,1.4544213129062906e-07,5.130897918161566e-06
0.00585,0.049856005042095586,1.4399495790441214e-07,5.129595462113971e-06
0.005860000000000001,0.04985743781586602,1.425621841339816e-07,5.128305965720583e-06
0.00587,0.049858856333299235,1.411436667007668e-07,5.12702930003069e-06
0.005880000000000001,0.04986026073624816,1.3973926375184207e-07,5.125765337376659e-06
0.00589,0.04986165116515426,1.383488348457424e-07,5.124513951361169e-06
0.005900000000000001,0.04986302775906158,1.3697224093841842e-07,5.123275016844576e-06
0.00591,0.04986439065563067,1.3560934436933216e-07,5.122048409932399e-06
0.005920000000000001,0.04986573999115231,1.342600088476909e-07,5.120834007962922e-06
0.00593,0.049867075900561185,1.3292409943881822e-07,5.119631689494937e-06
0.005940000000000001,0.04986839851744934,1.316014825506599e-07,5.118441334295594e-06
0.00595,0.04986970797407958,1.302920259204249e-07,5.1172628233283824e-06
0.005960000000000001,0.04987100440139864,1.2899559860135887e-07,5.116096038741223e-06
0.0059700000000000005,0.04987228792905035,1.2771207094964979e-07,5.114940863854685e-06
0.00598,0.049873558685388536,1.2644131461146288e-07,5.113797183150317e-06
0.0059900000000000005,0.049874816797489896,1.2518320251010498e-07,5.112664882259095e-06
0.006,0.04987606239116668,1.239376088333179e-07,5.111543847949986e-06
0.006010000000000001,0.04987729559097931,1.2270440902069573e-07,5.110433968118627e-06
0.00602,0.04987851652024877,1.2148347975122976e-07,5.109335131776107e-06
0.006030000000000001,0.049879725301069024,1.2027469893097547e-07,5.108247229037878e-06
0.00604,0.049880922054319154,1.1907794568084352e-07,5.107170151112759e-06
0.006050000000000001,0.04988210689967549,1.1789310032451153e-07,5.10610379029206e-06
0.00606,0.04988327995562355,1.1672004437645664e-07,5.105048039938811e-06
0.006070000000000001,0.0498844413394699,1.1555866053010644e-07,5.104002794477097e-06
0.00608,0.049885591167353895,1.1440883264610845e-07,5.1029679493814975e-06
0.006090000000000001,0.04988672955425929,1.13270445740716e-07,5.101943401166646e-06
0.0061,0.049887856614025713,1.1214338597429005e-07,5.100929047376861e-06
0.006110000000000001,0.04988897245936009,1.1102754063991468e-07,5.099924786575923e-06
0.0061200000000000004,0.04989007720184788,1.0992279815212655e-07,5.0989305183369145e-06
0.006130000000000001,0.04989117095196424,1.0882904803575618e-07,5.09794614323218e-06
0.0061400000000000005,0.049892253819085124,1.0774618091488065e-07,5.096971562823393e-06
0.00615,0.049893325911498115,1.066740885018854e-07,5.096006679651696e-06
0.0061600000000000005,0.04989438733641337,1.056126635866357e-07,5.0950513972279725e-06
0.00617,0.049895438199974246,1.045618000257555e-07,5.0941056200231805e-06
0.006180000000000001,0.04989647860726799,1.0352139273201294e-07,5.0931692534588114e-06
0.00619,0.04989750866233619,1.0249133766381175e-07,5.0922422038974314e-06
0.006200000000000001,0.04989852846818522,1.014715318147867e-07,5.091324378633308e-06
0.00621,0.0498995381267965,1.00461873203503e-07,5.090415685883153e-06
0.006220000000000001,0.04990053773913675,9.946226086325807e-08,5.089516034776933e-06
0.00623,0.04990152740516802,9.847259483198506e-08,5.088625335348787e-06
0.006240000000000001,0.04990250722385775,9.749277614225603e-08,5.0877434985280315e-06
0.00625,0.049903477293188614,9.652270681138546e-08,5.086870436130247e-06
0.006260000000000001,0.04990443771016837,9.55622898316318e-08,5.086006060848469e-06
0.00627,0.04990538857083951,9.46114291604969e-08,5.085150286244448e-06
0.006280000000000001,0.049906329970288876,9.367002971112107e-08,5.084303026740008e-06
0.0062900000000000005,0.04990726200265723,9.273799734277514e-08,5.0834641976084985e-06
0.006300000000000001,0.049908184761148555,9.181523885144527e-08,5.082633714966301e-06
0.0063100000000000005,0.04990909833803949,9.090166196051355e-08,5.0818114957644626e-06
0.00632,0.04991000282468847,8.999717531152955e-08,5.080997457780377e-06
0.0063300000000000006,0.04991089831154493,8.910168845507457e-08,5.080191519609568e-06
0.00634,0.049911784888158284,8.821511184171676e-08,5.079393600657545e-06
0.006350000000000001,0.049912662643186945,8.73373568130559e-08,5.078603621131751e-06
0.00636,0.049913531664407144,8.646833559285778e-08,5.077821502033572e-06
0.006370000000000001,0.04991439203872172,8.560796127827613e-08,5.077047165150448e-06
0.00638,0.04991524385216884,8.475614783116251e-08,5.076280533048047e-06
0.006390000000000001,0.04991608718993054,8.39128100694623e-08,5.0755215290625165e-06
0.0064,0.0499169221363413,8.307786365869668e-08,5.074770077292827e-06
0.006410000000000001,0.04991774877489647,8.225122510352865e-08,5.074026102593176e-06
0.00642,0.04991856718826059,8.143281173941402e-08,5.073289530565473e-06
0.006430000000000001,0.04991937745827567,8.06225417243341e-08,5.072560287551901e-06
0.00644,0.04992017966596939,7.982033403061237e-08,5.071838300627552e-06
0.006450000000000001,0.04992097389156319,7.902610843681078e-08,5.071123497593129e-06
0.0064600000000000005,0.0499217602144803,7.823978551970832e-08,5.070415806967738e-06
0.006470000000000001,0.04992253871335364,7.746128664635774e-08,5.069715157981722e-06
0.0064800000000000005,0.04992330946603378,7.669053396622314e-08,5.069021480569601e-06
0.00649,0.049924072549596604,7.592745040339417e-08,5.068334705363055e-06
0.006500000000000001,0.04992482804035112,7.51719596488786e-08,5.06765476368399e-06
0.00651,0.049925576013847034,7.442398615297146e-08,5.066981587537675e-06
0.006520000000000001,0.049926316544882304,7.368345511769974e-08,5.066315109605931e-06
0.00653,0.04992704970751066,7.295029248934291e-08,5.06565526324041e-06
0.006540000000000001,0.049927775575048974,7.222442495102709e-08,5.065001982455924e-06
0.00655,0.04992849422008461,7.150577991539372e-08,5.064355201923854e-06
0.006560000000000001,0.049929205714482665,7.079428551734011e-08,5.0637148569656066e-06
0.00657,0.04992991012939317,7.008987060683372e-08,5.06308088354615e-06
0.006580000000000001,0.04993060753525821,6.939246474179638e-08,5.062453218267617e-06
0.00659,0.04993129800181895,6.870199818106058e-08,5.061831798362955e-06
0.006600000000000001,0.04993198159812261,6.801840187739464e-08,5.061216561689656e-06
0.00661,0.0499326583925294,6.734160747059867e-08,5.060607446723539e-06
0.006620000000000001,0.04993332845271933,6.66715472806679e-08,5.0600043925526014e-06
0.0066300000000000005,0.04993399184569898,6.600815430102506e-08,5.059407338870923e-06
0.006640000000000001,0.049934648637808186,6.535136219181931e-08,5.058816225972638e-06
0.0066500000000000005,0.04993529889472671,6.470110527329239e-08,5.058230994745964e-06
0.00666,0.04993594268148079,6.405731851921055e-08,5.057651586667289e-06
0.006670000000000001,0.04993658006244964,6.341993755036189e-08,5.057077943795326e-06
0.00668,0.049937211101371885,6.278889862811847e-08,5.0565100087653075e-06
0.006690000000000001,0.04993783586135194,6.216413864806202e-08,5.055947724783256e-06
0.0067,0.04993845440486633,6.154559513367404e-08,5.055391035620307e-06
0.006710000000000001,0.049939066793769915,6.093320623008755e-08,5.054839885607079e-06
0.00672,0.049939673089302104,6.032691069790201e-08,5.0542942196281126e-06
0.006730000000000001,0.049940273352092945,5.972664790705875e-08,5.053753983116354e-06
0.00674,0.04994086764216923,5.913235783077863e-08,5.053219122047701e-06
0.006750000000000001,0.04994145601896044,5.8543981039558664e-08,5.0526895829356026e-06
0.00676,0.04994203854130477,5.796145869522951e-08,5.052165312825706e-06
0.006770000000000001,0.04994261526745493,5.738473254507126e-08,5.051646259290564e-06
0.0067800000000000004,0.04994318625508401,5.6813744915988284e-08,5.051132370424389e-06
0.006790000000000001,0.049943751561291265,5.624843870874181e-08,5.050623594837868e-06
0.0068000000000000005,0.04994431124260776,5.5688757392240115e-08,5.0501198816530156e-06
0.006810000000000001,0.049944865355002116,5.5134644997885084e-08,5.049621180498096e-06
0.0068200000000000005,0.04994541395388603,5.4586046113975534e-08,5.049127441502578e-06
0.00683,0.049945957094119836,5.4042905880165914e-08,5.0486386152921495e-06
0.006840000000000001,0.04994649483001802,5.350516998198017e-08,5.048154652983783e-06
0.00685,0.04994702721535462,5.29727846453805e-08,5.047675506180842e-06
0.006860000000000001,0.04994755430336861,5.2445696631389404e-08,5.047201126968251e-06
0.00687,0.04994807614676924,5.19238532307664e-08,5.04673146790769e-06
0.006880000000000001,0.04994859279774127,5.140720225873644e-08,5.046266482032863e-06
0.00689,0.04994910430795023,5.089569204977188e-08,5.045806122844794e-06
0.006900000000000001,0.049949610728547575,5.0389271452425515e-08,5.0453503443071836e-06
0.00691,0.04995011211017578,4.98878898242156e-08,5.0448991008417935e-06
0.006920000000000001,0.04995060850297344,4.939149702656142e-08,5.044452347323905e-06
0.00693,0.04995109995658023,4.890004341976968e-08,5.044010039077793e-06
0.006940000000000001,0.04995158652014193,4.841347985807008e-08,5.043572131872264e-06
0.0069500000000000004,0.0499520682423153,4.793175768470099e-08,5.043138581916231e-06
0.006960000000000001,0.049952545171272955,4.745482872704359e-08,5.04270934585434e-06
0.0069700000000000005,0.049953017354708196,4.698264529180476e-08,5.042284380762624e-06
0.006980000000000001,0.04995348483983975,4.6515160160247445e-08,5.041863644144222e-06
0.0069900000000000006,0.049953947673416536,4.605232658346892e-08,5.041447093925123e-06
0.007,0.04995440590172228,4.559409827772581e-08,5.041034688449953e-06
0.007010000000000001,0.0499548595705802,4.514042941980563e-08,5.040626386477825e-06
0.00702,0.049955308725357556,4.469127464244463e-08,5.0402221471782e-06
0.007030000000000001,0.049955753410970215,4.424658902979073e-08,5.039821930126812e-06
0.00704,0.04995619367188709,4.380632811291208e-08,5.039425695301622e-06
0.007050000000000001,0.04995662955213465,4.3370447865350085e-08,5.039033403078816e-06
0.00706,0.049957061095301285,4.2938904698716824e-08,5.038645014228846e-06
0.007070000000000001,0.04995748834454167,4.251165545833597e-08,5.0382604899125025e-06
0.00708,0.049957911342581075,4.208865741892745e-08,5.037879791677035e-06
0.007090000000000001,0.049958330131719665,4.166986828033478e-08,5.037502881452301e-06
0.0071,0.04995874475383671,4.125524616329519e-08,5.037129721546966e-06
0.007110000000000001,0.04995915525039475,4.084474960525141e-08,5.036760274644727e-06
